p3,a,b,F1_Delivery,F2_Energy,F3_Latency,F4_Fairness
0.26759318592491366,0.928608083873945,0.9991191794897865,0.07192497641014307,52967.66673577886,821.9033173164116,53.23731983270228
0.04045361563035167,0.6628088950406156,0.6853972801946177,0.14662095616099638,52326.540009691525,3068.5885217340656,41.56872035862327
0.3158077631149427,0.9682511236000902,0.9967181807860589,0.06790049101140112,53024.28836343643,745.0657989069593,54.174920179753286
0.055311072813857415,0.9819228369521013,0.9989522818388268,0.12947129112955702,52466.002374800264,2377.26017394708,43.87302557953124
0.015323865845920092,0.8833061723100022,0.9333398819039196,0.15276813499647784,52312.58060132477,3154.697133276566,41.1918303253048
0.7177116699653135,0.9148053261981886,0.9472728604726726,0.05478655675692205,53190.71318110351,522.8143471899989,57.10082866436755
0.5833144122806003,0.8685667622456333,0.8824747400129852,0.057300935639209565,53164.588029840044,568.1365465315962,56.604668772073474
0.22593990971107986,0.9434700207238944,0.9881874873837782,0.07715638250821412,52892.94109746227,931.9698644206965,51.83746284454255
0.10980753533842479,0.9160304417224184,0.9358788812623781,0.10702799512973724,52616.27504854965,1719.7074012497221,46.72214338605225
0.7341796040444241,0.9925515492795095,0.9930775609464497,0.054677715034846086,53186.42042784441,521.3436973236887,57.028737094149434
0.21894771053239487,0.9553857720224888,0.9861666701228862,0.07824925632564295,52877.37939377796,956.6056216541249,51.52323063887143
0.5294119984056559,0.9917596737468056,0.9940342789115558,0.058688793429795424,53163.10539713712,582.3025562901394,56.581528807670146
0.21059370267518515,0.9390124597471674,0.9720556352329496,0.07984574375677539,52860.65079188277,992.3329832516781,51.23387821733901
0.6484281525894938,0.9729419025799618,0.9805060250893913,0.05591712221617671,53183.88850783728,537.2452579673459,56.96092412045898
0.34863648881288695,0.9941250457071289,0.9952647313229327,0.06583812351458274,53054.39968566034,705.7384847341449,54.6666817691762
0.6297912074111134,0.8774105780754353,0.890663395583244,0.05634480100718248,53174.6584989398,548.8757485450606,56.80182019676393
0.12197613890219726,0.9230873634060506,0.9552082307278689,0.10225760121111355,52654.00778000161,1580.6278988320623,47.43451720207677
0.24213818561409078,0.9258290354179904,0.9603894260557246,0.07539275228114405,52917.26117546866,894.6207837911018,52.2786768391586
0.7232743248762787,0.9920897787268853,0.9967225825174009,0.05481902133903917,53187.99759950301,523.2622449652071,57.04450692994639
0.15214920675491606,0.9643278951406495,0.9714598069104142,0.09290311084271344,52729.50406062019,1319.785631956159,48.75524999493765
0.30483297275043275,0.956421750411349,0.9886770493073083,0.06883474104949386,53010.9004510905,763.4225179888084,53.94843006044012
0.2865624198686857,0.9883459184060047,0.9957111703867819,0.070034646553973,52982.67210024604,787.0002856214617,53.38300529529932
0.055826759301192595,0.6005958038755644,0.6470834459434982,0.1392265654840027,52366.861997136,2860.296321325391,42.32958417208937
0.2555906751641661,0.9720378744158665,0.9772233208076884,0.07343666715849835,52934.809370156436,854.5836494299081,52.524764353489374
0.7344212198519804,0.8855121902008817,0.9103118881059783,0.05465366489548508,53190.56878074153,520.4929378573917,57.136380393416154
0.4679033276911414,0.9628511466063469,0.971580140915221,0.06066629906453091,53136.79135405225,620.0756704589181,56.13077928707629
0.5623012867709466,0.9987308356355507,0.9987345789883371,0.05784103124123224,53172.4065528816,564.7603167829456,56.74410576575698
0.36909351752566644,0.9894081002533941,0.9967802593240814,0.06479598764364661,53075.022000424746,685.7785669417992,55.04321906021464
0.30593152878349034,0.9743851428546829,0.9937443868929138,0.06861011672398702,53010.21032899206,758.9771602473988,53.907570786666376
0.12294942873936303,0.996278684565521,0.997647939036068,0.10161518962248225,52659.48600274118,1562.1463461477676,47.41048719631493
0.010289831331358378,0.36782380631476286,0.48535147800943557,0.17095436440282086,52130.8710726475,4367.419287331501,38.07139789498149
0.7214412410972801,0.9904962183382748,0.9998803722661266,0.054841542845863275,53189.37255609318,523.5556043239909,57.05943841882644
0.9433281985801234,0.7425814150258178,0.794903298968664,0.052821279977178476,53240.74374663483,498.37803775269083,58.105775968882426
0.12111460890567924,0.6302083148719618,0.634604285838065,0.10949474105539121,52578.44766271051,1864.5137851128848,46.082168081225426
0.6816587110899018,0.9363170036663215,0.9466814005467032,0.055302388147722883,53183.42439078818,530.9694982061211,56.97937508460922
0.14787199480319033,0.9148086032511711,0.9252760262117008,0.09473273159534805,52714.00100664034,1371.9311877256878,48.511920508564046
0.06625878748268922,0.8976765924395427,0.905051446993164,0.12635643237362798,52478.90740724307,2310.3732651648274,44.17709112123023
0.49890583563667723,0.8790513588161043,0.8827643038114618,0.05957919387255543,53137.286512483246,610.2360945541723,56.12336278980605
0.275481616622514,0.9958294564218614,0.998205093207206,0.07095665011373692,52966.301525841285,805.6532542689969,53.071108179255134
0.25060843743819006,0.9204366279876163,0.9892385104415099,0.07392914771450795,52939.88248926614,863.7894619784137,52.739301659672805
0.7111814267083391,0.9636981699110055,0.9676614067323338,0.054896339077148915,53184.9649159552,524.9481048643302,57.01472210564753
0.5457721795829633,0.9536267095020537,0.9558361132901737,0.05805492627875741,53161.102114008216,578.150324705129,56.55128687416773
0.20522203209615733,0.9341876409799924,0.9518400428924073,0.08110458163489058,52845.53050321629,1020.887459295233,50.93663709120384
0.5992024473785875,0.9572027758107237,0.9577353303538592,0.056795417519671126,53172.7460930371,554.0475438015799,56.765390879877295
0.7153397769649446,0.8827164953843261,0.9246987127634849,0.05488082897139889,53193.116399862316,523.9098071331873,57.14190079640072
0.043754103979483525,0.6632991258818329,0.6889904753390803,0.14452704479864312,52340.106572324235,2997.7293551510475,41.81758365597186
0.44630853604856585,0.9890711973115862,0.9959113125660556,0.06147802887397297,53129.470405906715,628.5386443706783,55.999203231956876
0.052859402948207,0.947654664987601,0.9660671224835197,0.13139961412835632,52450.00940035894,2442.871004967019,43.621529454026806
0.02024859738956079,0.8867882723373788,0.9892571167599756,0.14734358575574286,52344.82380228526,2983.5095544753194,41.85292571761542
0.05076909820096954,0.9935148164053502,0.9951071614471387,0.13204800480146225,52450.04614809633,2454.903437784405,43.5403302835661
0.18339715259635542,0.958954983666469,0.9594195075804293,0.08537086428414445,52797.99846674519,1124.6537630771368,50.01607827750891
0.7316974597595227,0.9237174038066498,0.9489555142940619,0.05460081332238657,53189.40465678737,520.1552355979081,57.09244077193538
0.5540234445375195,0.8872805022356449,0.8998518358152452,0.057834199617181906,53158.25069882399,579.6865950398535,56.49065574665194
0.2105117550868935,0.9288702498459406,0.9392392030657836,0.08037197412402403,52853.43761265826,1003.7395329354702,51.073166312722506
0.16391634671167232,0.9571465100312074,0.9792030005457542,0.08956806485181382,52760.433426384676,1232.4086657235964,49.356179740936895
0.24489257022177985,0.9548673146936905,0.9607414496788639,0.07500499047072864,52916.173486326705,886.0572414282475,52.19959269139319
0.13961858292189203,0.9526977960736257,0.955996967961097,0.0968150341899338,52696.13658457655,1424.5470856204238,48.1439148524899
0.020808299420388636,0.5834200998040395,0.9910628350807342,0.14420911208033946,52320.01599292721,3107.513632143404,41.54583906293987
0.019447771905729234,0.8669947313797364,0.8670085822651714,0.15313269826972858,52309.15882919039,3180.792196863353,41.0658303493455
0.5717878430667358,0.8915666678195386,0.8930792792557468,0.05744707312536609,53159.99545843515,571.8256410007344,56.53162799651806
0.22054675326970716,0.9597999956254046,0.990052276486343,0.07793141728670103,52880.60789692067,949.7789528607308,51.577273945489125
0.0790213877857694,0.9509917318154513,0.9536573983627129,0.11947552097154063,52528.083533946265,2079.0061911163752,45.03621763683734
0.14526634256247184,0.939934630404449,0.965627020815191,0.0948088605939236,52714.71801972545,1371.1184022432735,48.5334140753019
0.15656462637808116,0.9790958415204019,0.9921299314553592,0.09135721854579924,52743.544373841876,1281.6477792137314,49.00567545407192
0.03803105678447974,0.910279465442358,0.9412973254595983,0.13965120398958653,52394.90224822922,2717.850690998467,42.65839131503816
0.1541176204559047,0.9866403752654062,0.9944107522596735,0.0920282223505949,52737.2978772088,1300.4940130930831,48.87301374253043
0.2443920663412283,0.9890711991703964,0.9982364613783762,0.07439519950697032,52919.324266635114,875.6629124712998,52.22754136496644
0.07324548966458118,0.991188228273029,0.9997631232730324,0.12111337691043086,52521.10323448082,2124.9250364279524,44.8666916724314
0.0745982152443545,0.647516648761783,0.6573133237377098,0.1291401502714668,52437.86023882034,2487.9574101453845,43.55901956766783
0.6471904374620583,0.8901903850013148,0.8991620648336595,0.05598695086854961,53176.88051349396,542.5484882945295,56.8559638413865
0.5269500205086349,0.8607084256473938,0.8664509830355412,0.05884319718304184,53146.01081989686,597.9811594427523,56.27371861459135
0.29832653050171815,0.9707663890491383,0.9793700686013996,0.06940375144892365,52997.01980154593,775.3114365506971,53.66080499014982
0.2579295852690439,0.9968262368884871,0.9990151536014439,0.0727484936724686,52939.90513962265,842.1455575451466,52.58707456741591
0.11088091964557269,0.9656375652690585,0.9714822614700324,0.10621751767636976,52623.385828484636,1688.2494040753934,46.78841285523549
0.7044088710668313,0.8973222896626256,0.9112713337822014,0.055047320678850195,53185.22406030936,526.9664698323882,57.03415824308855
0.5895207649824422,0.8831847199486343,0.8973041727141292,0.057057775248333366,53167.03246084842,563.6917633305809,56.65078916267303
0.2746928801482229,0.9687009827323818,0.9920107501333163,0.07124300160787303,52968.75149710113,809.6268189522709,53.16796521583503
0.2714816907205016,0.9707855700738878,0.9902271867487804,0.07157094151290044,52963.12821774979,816.3641013712717,53.05937581477716
0.30019262927073953,0.9545510600181629,0.9964860431120265,0.06906446092597843,53007.62295131748,766.8125829526819,53.90204900992035
0.726021638128604,0.8626641483166653,0.9041339851862805,0.05481139273636923,53195.05646209936,523.0309144367184,57.189155932456394
0.03977848443638501,0.9400623090376105,0.9856673775769321,0.13733582952959686,52412.58125262481,2630.8674771053693,42.97817002748245
0.7136815068810405,0.9661162193102375,0.9722258084673581,0.05486875405865513,53185.849081651206,524.5281484725565,57.02503556859197
0.4091072490166691,0.9945596128281644,0.9959045403324049,0.0629809625702609,53105.33234689735,652.6428179906432,55.57188615541876
0.24493487503650407,0.9383157605740136,0.971492523779016,0.07486534866642895,52922.5558248279,882.8289649990355,52.36592901591662
0.345460387722998,0.99384912795968,0.9983674121720281,0.06597163876772665,53052.2575361971,707.9696925793567,54.631337884580724
0.5355003169966112,0.9993425693175081,0.9995530690866332,0.05853937822487777,53165.64244859565,577.9845914456907,56.62440082812473
0.12298758494189425,0.9568808596433851,0.9930320526954578,0.10131800188564918,52662.841718254196,1551.4325267655295,47.572132120839534
0.6737472809486553,0.975204254422598,0.9764829342979485,0.05549149322133132,53183.98041171675,532.1129095822319,56.979081774486104
0.7114380298141341,0.8985435780485758,0.9416785122310365,0.054883379882382705,53192.9551954793,524.0553969173156,57.128084532108865
0.7295545655024666,0.9548319033786351,0.9597476659821985,0.05463538516150681,53184.83424965581,521.1804194654883,57.02645143894726
0.20771970186618585,0.9666207982861053,0.9828761222341624,0.08018123508358008,52853.00427552154,1001.544541140374,51.04468299740765
0.25836506996650516,0.9927737131649474,0.9978870889709764,0.07273159166320944,52941.06086009098,841.3711341481136,52.61647723329756
0.6069494684824821,0.8802966595368361,0.8944290812269181,0.056736307829355376,53170.57201673245,556.8632721800889,56.718816481700934
0.03122062678417712,0.9783453081741551,0.9967918166962306,0.14208498391326357,52386.91203838374,2767.1520758283873,42.4198530823807
0.7450213650716078,0.8818401019336862,0.897131023283956,0.054548095653470546,53189.734835525305,519.011343543549,57.14607905277384
0.7007736848262481,0.9219186364578219,0.9276670956778008,0.05503865690996945,53182.87029129242,527.1577893902756,56.99496983425747
0.5637274674188902,0.945330425511251,0.9456547345738073,0.057554637321681965,53163.7473729212,570.3337500951603,56.60055853858439
0.7023138809447615,0.8967212645437106,0.9040198203747186,0.05509361287691382,53183.48770364539,527.8005007922443,57.01230405843131
0.6458988209538954,0.964532819243709,0.9747340818610253,0.055930914877216076,53183.329816716134,538.2123719715985,56.95070789407739
0.48119374329471143,0.9483899680468061,0.9489012081697044,0.06013202374115814,53137.749815052885,613.8893649825749,56.14355622068391
0.01716970957986352,0.9153447992584757,0.9882213588598094,0.14957290153574845,52334.750926725574,3032.9332032942157,41.60536492188926
0.4882843934568318,0.9928490185736363,0.9945252014738551,0.05997132941379904,53148.43458842831,604.5401244434796,56.326014131247916
0.02769742437504661,0.9411164279387446,0.9563689466467813,0.14520838324397936,52363.24959189302,2877.971787649686,42.02336951958575
0.019234866767109976,0.9171652366133196,0.9177325148148046,0.15154802583981875,52322.48156851133,3095.7844510523123,41.27280896718014
0.046347196073188726,0.9485966021349268,0.9905572899909675,0.13382443014023765,52435.599892028345,2518.422321065596,43.38844551979834
0.059794317479914344,0.9938305976818833,0.9961313320046921,0.12755607035755095,52478.74095836372,2318.3020948195453,44.071020592183174
0.19488484406761522,0.9902475047003184,0.9976227237550896,0.08236740682058971,52827.3242759459,1057.081620078903,50.53118462607948
0.7337765380182182,0.997659852390023,0.9984037007431918,0.05470329316268404,53187.07142629914,521.4769055481424,57.03394860562979
0.38372469428941197,0.9981605756354026,0.9984801058956,0.06405532697823084,53086.33047045851,671.2422913392946,55.2327638876481
0.6369379441928669,0.9969017693642266,0.9993844320549186,0.056225994999045924,53184.97159116597,538.3622926728274,56.971286646292874
0.04152823391524427,0.976769851217076,0.9829519436536365,0.13703408602093387,52417.0515150268,2609.9907256226606,42.96069903823325
0.6569158629885143,0.8882990782181334,0.8884224324081204,0.05586743858977696,53176.15039943235,540.3912072947676,56.85993699532885
0.020569530054851976,0.9363922379359991,0.9444676480225487,0.14979987318506416,52334.95259086675,3027.106491682959,41.49611315149494
0.6852921994841868,0.9328594623746531,0.9378132497643259,0.055252369536060955,53181.931641874646,530.4204106801235,56.96540187360472
0.10761212357489391,0.984057646607832,0.9935317750725264,0.10704859299744515,52618.69229399082,1713.4983415853717,46.683702495251715
0.6366979427607418,0.9956189946382417,0.9972690736520072,0.056225129387773624,53184.42227102161,538.6025175764898,56.96358868599176
0.3334015430531432,0.9961621249748818,0.9989107172722063,0.06663431528165137,53039.3488943944,720.7682584851528,54.395910081279055
0.10227851814248327,0.9987980158441023,0.9995384406061593,0.10909168372727898,52604.23780307664,1773.7923965528807,46.38301732633562
0.7319093234069008,0.8655607080775253,0.9058572879046598,0.05472431675791496,53195.116666856375,521.6213484959835,57.19578283029099
0.24975998515897244,0.9181214516031704,0.9752598528291215,0.07424794862938243,52935.34124045498,871.1547538231325,52.642745792069896
0.9987816345317182,0.9906672836742209,0.9953143047091787,0.05437696804448755,53129.15984432029,507.12535583399523,56.11141948354844
0.24352837776341693,0.9364298388384926,0.957557589215733,0.07525198532366312,52916.7376474642,891.1509563721008,52.243872845319856
0.16806971739320103,0.9569512362176243,0.9643373938334262,0.08882653558063616,52765.872588449194,1212.264192127611,49.435289546901686
0.6589889999169982,0.9064527658292317,0.9068449298817477,0.055738677866196976,53176.817048278834,538.536994338712,56.87213937440661
0.16205993603123936,0.9437716067584292,0.9553299769697439,0.09044642946217163,52751.703413836425,1253.8765039647171,49.191624119017185
0.5802455291344477,0.9624984329247214,0.9702277588886493,0.057234572030357846,53172.455791785185,560.5398732619086,56.749795610394976
0.08908181523289065,0.5578413043671533,0.5610962578694364,0.12523167404637825,52454.35850194826,2413.1556539197213,43.777977244464424
0.0852084616210315,0.6728992033805261,0.6920289856755302,0.12277874490628357,52486.064641813515,2271.7586579059225,44.44190618081095
0.3626677717396837,0.9940674113611567,0.9989911781345315,0.06506659457669721,53069.03259280483,690.4457601493598,54.931291472521586
0.6209875423477026,0.9502248836278786,0.9573609356113043,0.05633822924165689,53177.38398278666,546.5248779759506,56.84755248496
0.5567227888563603,0.9893766890353021,0.9906016989941361,0.05794422840492154,53169.71383564531,568.7953033283,56.69891917371428
0.2383018670748654,0.9496799674053908,0.9839651749520307,0.07549648651968585,52912.54057053108,895.9712323379678,52.17626279176566
0.2394388470780378,0.9635556015840331,0.9694339479817656,0.07555305806800017,52907.71795570745,898.0079761883624,52.03789684481165
0.035010206032688077,0.9470205201378507,0.9747018043545472,0.14044328563607278,52393.439525578215,2724.8068941193415,42.59200814420477
0.23106747927157673,0.991328066645545,0.9979383857041478,0.07619628800255115,52895.95978754043,914.9119603888531,51.79290152293051
0.10569912357276903,0.9997123122488909,0.9997545074608577,0.10779261462359196,52613.62386036283,1736.7980630222155,46.55446325866001
0.9603209615606217,0.7519325453007093,0.8156829462589302,0.05280720719455972,53234.51424080646,498.2910687594519,57.998931273815145
0.4026822058922094,0.9922154255586022,0.9939137235541395,0.06327840786796105,53100.528710599014,658.2243549424903,55.488740693986365
0.14950485372132347,0.9933742623465351,0.994007684908594,0.09338016993220638,52725.21392555471,1337.3857897736232,48.630523354074235
0.043826642959429216,0.9817456258358216,0.9955818208854481,0.13541705273193522,52428.184870123296,2559.4418421017954,43.17041291194533
0.028717129037789578,0.9210264295204913,0.953762869076071,0.14446461589731813,52366.14294200957,2864.3304317266675,42.12215520530154
0.6034011010039405,0.8652176980690038,0.8685096682746745,0.056983421240292584,53166.372723649576,560.9500005878788,56.65132509329172
0.02111356479045054,0.7073069535259029,0.7495177852574216,0.15586928178961273,52277.610439140924,3367.5415933539925,40.67763842444642
0.5536455095419727,0.9276105892957022,0.9375741829022518,0.057752957561913676,53161.95728537753,575.8538319521444,56.56194097751771
0.0675514875597633,0.9896200379419136,0.9981680823045497,0.12374895557347917,52503.47203340759,2203.6707920974204,44.54291810064928
0.3762972651033427,0.9882663424456851,0.9978239604877598,0.06444173466228317,53081.827309950335,679.0822812248223,55.16626166412123
0.14093776091247578,0.970612058325576,0.9890177094492929,0.09581067618270506,52706.11350361865,1399.3406204937587,48.331513084238594
0.14894442694863394,0.9296970289740197,0.9349672023576403,0.09433956485286821,52716.94217731443,1358.5123398086066,48.54941719023246
0.46568133746085133,0.9638976370311084,0.9669253540737767,0.06076768365021879,53133.986143714385,621.9565138381558,56.08026858950969
0.1828930359039517,0.9906137894505347,0.9909452821243362,0.08500740062986681,52800.34404080625,1121.3903857784603,50.02348740900698
0.487632247065779,0.9428159016910779,0.9545672371253692,0.05985991249922899,53143.29975686457,609.5157197167713,56.24133719469516
0.28557407038602417,0.9719679790390403,0.9922432092358989,0.0702471191960415,52983.5690444827,790.3990983418521,53.42987454871666
0.6553851364680984,0.9951860512358643,0.9975615597052163,0.05588117695892405,53186.17781088438,534.630498494023,56.99732041873818
0.7471553060403388,0.865256498953826,0.9007105635378835,0.05453943419295586,53195.471147018136,518.8660056771322,57.22070471500973
0.735268075712009,0.8732572302598272,0.9034465415378581,0.05467619798565404,53192.71382027402,520.8674880061697,57.1695234978242
0.21316678085205046,0.9820181373966931,0.9827378655778793,0.07925337913231004,52860.57128905378,982.093256228938,51.1460091715948
0.7357322676465562,0.9941211293001836,0.9968829159066476,0.054667953922998516,53187.22850606374,521.1274816615859,57.03652821092706
0.20427829931756733,0.9949428911126397,0.9956612997021126,0.08061444141343868,52844.71851429688,1016.2035000587598,50.83742884910354
0.05421530876780485,0.9605496254837333,0.9806625108352071,0.13036344192740235,52458.03171952614,2407.4760474275354,43.75774281193709
0.3098470116764203,0.9852594893774653,0.9976279552706866,0.06822208415718478,53014.037555817216,751.4647555197761,53.95929861319487
0.03964118184935084,0.9846388370438639,0.9903009470523929,0.13786843458137898,52412.87463969255,2634.6856707449806,42.872305586669874
0.0499675116606293,0.9882483605326005,0.9943374405608904,0.13240219387416985,52447.4427021833,2466.0172428623823,43.50609079157584
0.08721681327988265,0.9640236349460326,0.998684629503747,0.1147214705101815,52564.03840109499,1936.9576991212298,45.73351232642444
0.2645536542941229,0.97992980856012,0.9983682842114444,0.07210382747211605,52953.289770641546,827.1467025131997,52.869673538401315
0.4340434661656693,0.9916200598365535,0.9944149504622078,0.06197086259769937,53121.47436481047,636.3405465745548,55.857273640186435
0.9949802492531316,0.9383041650537803,0.9466454179141528,0.054136649273323977,53144.48027694301,500.96106616770027,56.43385610243507
0.47712862842932613,0.9028957131541394,0.9170394113820098,0.060217472019414006,53134.33545030566,618.258987437121,56.080092683752156
0.07985039829162865,0.9261563859482728,0.9330784399195589,0.11945941904321722,52526.87114392477,2086.100737872849,45.042402521759534
0.03803886958326349,0.9957725216994554,0.9997162083691769,0.1385292031701637,52410.24966880491,2654.175574854944,42.80553992214038
0.03635221042334449,0.9144812564598533,0.9487391859049356,0.14032139244270564,52391.133578670124,2736.597703632915,42.590463738492154
0.1958291424806894,0.9251987646311678,0.9540198335422632,0.08278949374088779,52828.77446968484,1061.7717861019573,50.65150262646999
0.09089075272473904,0.9495566341233698,0.9498671835581813,0.11447600618412529,52562.38569685,1930.2860168264135,45.66805525308387
0.9907324042315528,0.7048841406009148,0.7962986877693841,0.052362714540381605,53252.74707852284,494.24135904583886,58.30132844751172
0.013087929917118159,0.42677507422088573,0.47666622785865653,0.17039609026111496,52141.35567852167,4255.881883824374,38.170935161154574
0.5486462917371787,0.9879185939252928,0.9948719532759486,0.058142228253523096,53169.4730211378,572.2693719999555,56.691622421014564
0.2056234305846623,0.9691323706964191,0.9797696504602728,0.08061084874666961,52847.570125115264,1011.7055035006136,50.93438119906221
0.17527187609283443,0.9941662686456405,0.9981410950734283,0.08662127788350864,52785.33748300814,1162.6918702346002,49.74595705658601
0.17053680907596122,0.9563905702402696,0.9837175605527922,0.08784219167541286,52776.86899414393,1188.326963561159,49.66785169462778
0.028590487326800508,0.9026096794147136,0.9370082297314747,0.14501391555956705,52361.15102341906,2892.755807088892,42.04796734424834
0.09056345833135748,0.9358761900895677,0.9527035766554466,0.11435386421529199,52563.5339742419,1929.4139618100116,45.72788838998622
0.7347727378632886,0.9094350596963051,0.9100201561272518,0.054604067942231965,53183.91876543083,520.2038319248118,57.051945858436206
0.49255082519501275,0.9289360760923705,0.9345272624913179,0.05965083568263677,53141.26542162084,608.0406271998651,56.202220289544144
0.08649040012001759,0.9442945974235001,0.9489882650239634,0.11628963240328868,52549.687028019565,1985.1845498554276,45.44519028069836
0.09484004056853644,0.9574721610808358,0.9627076230767095,0.11256473679147314,52576.725862478954,1872.5798500146789,45.93306994676598
0.6820468736823854,0.9949178185324903,0.9949360992362577,0.05542750881826124,53186.68783851448,530.0682930010128,57.01700121710548
0.028686885525335035,0.5073321836210613,0.5193936336038526,0.159681028725833,52219.11138366425,3699.9141143789006,39.53701003737312
0.22490383771667197,0.9408068625737633,0.9563355467206955,0.07781880855128648,52882.92546107281,946.0565547921098,51.61510458864822
0.5469975827522923,0.9807131347368272,0.9851178238207705,0.058157795699185826,53166.773766564686,574.4954788073578,56.64741415560774
0.588418569291695,0.9895439375996792,0.9917161183907003,0.05718895254935568,53176.78407694711,554.4389414032426,56.82456814025171
0.010482387329077792,0.9929835745664649,0.9945260853711803,0.15438567513599016,52315.293176083454,3151.5659903988508,41.05574427474666
0.18973271582285126,0.9562581681431107,0.974351590052375,0.08374231129037743,52816.10828709772,1085.212551713098,50.37854365975132
0.2506981471471598,0.9780934953645982,0.9979502817522004,0.07365564720157955,52931.73454451671,858.8056915401926,52.48011463969099
0.045856533605703506,0.917819874802862,0.9184955822420331,0.1364585213984547,52414.68053926996,2615.3785353570793,42.96910003617772
0.06471409036676674,0.9568007311113934,0.9726825184912905,0.12548349717739357,52489.15945604619,2259.0633877635846,44.33091680816615
0.273772498254469,0.9308601635596068,0.9647424605267296,0.07185630841462587,52967.23512313109,823.1851791423214,53.180756823070745
0.13160138398697208,0.9430966714607681,0.9560125885523556,0.09924105121003451,52677.06257212892,1492.1717298320702,47.81483938968575
0.2417843755825919,0.9331304403313457,0.9445947785927747,0.07566306783010428,52910.834778574215,899.9927482310183,52.12341035980659
0.5893537663344717,0.9901491741026631,0.995358696363579,0.057170031580849295,53178.160376642954,553.6425122320579,56.84568807297515
0.3070632235297115,0.9683171829221886,0.989634202934952,0.06861529477133001,53011.60199119636,759.36073911762,53.93980723518371
0.09398355793514815,0.9839370701480256,0.9929292662030326,0.11235839975077688,52580.4259019377,1866.4615544985922,45.97497224094711
0.2642378514726618,0.9862099769432656,0.9924617673477878,0.0722076416394898,52949.84263529768,830.2927625414302,52.7859897615612
0.5267577019493648,0.974039504686633,0.9811833170524928,0.058696220930780384,53160.74911574683,585.6229301157771,56.54235664671914
0.019240580603062718,0.5294414157811439,0.9823260995982825,0.14512161112152547,52308.45349140599,3159.8048840212537,41.303932742794046
